Date,Product_Name,Brand,Category_Type,Price_INR,Marketing_Spend_INR,Event_Type,Units_Sold
2025-02-13,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3364.0,Wedding Season,125
2025-02-14,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,2806.0,Wedding Season,126
2025-02-15,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3632.0,Wedding Season,124
2025-02-16,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,1260.0,Wedding Season,136
2025-02-17,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,4916.0,Wedding Season,104
2025-02-18,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3588.0,Wedding Season,102
2025-02-19,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,4488.0,Wedding Season,97
2025-02-20,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3492.0,Wedding Season,104
2025-02-21,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3449.0,Wedding Season,88
2025-02-22,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,1688.0,Wedding Season,127
2025-02-23,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3725.0,Wedding Season,135
2025-02-24,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,2132.0,Wedding Season,90
2025-02-25,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,2013.0,Wedding Season,97
2025-02-26,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,1464.0,Wedding Season,97
2025-02-27,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,4837.0,Wedding Season,91
2025-02-28,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,2074.0,Wedding Season,95
2025-03-01,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,2685.0,Normal Day,112
2025-03-02,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3192.0,Normal Day,118
2025-03-03,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,1852.0,Normal Day,78
2025-03-04,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,1909.0,Normal Day,87
2025-03-05,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3799.0,Normal Day,96
2025-03-06,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3811.0,Normal Day,95
2025-03-07,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,1621.0,Normal Day,100
2025-03-08,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,2705.0,Normal Day,110
2025-03-09,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,2857.0,Normal Day,119
2025-03-10,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,1866.0,Normal Day,96
2025-03-11,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,4236.0,Normal Day,101
2025-03-12,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,4146.0,Normal Day,115
2025-03-13,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3028.0,Normal Day,98
2025-03-14,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,4703.0,Normal Day,106
2025-03-15,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,4685.0,Normal Day,104
2025-03-16,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,4051.0,Normal Day,122
2025-03-17,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,1852.0,Normal Day,99
2025-03-18,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,4646.0,Normal Day,83
2025-03-19,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,1634.0,Normal Day,103
2025-03-20,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,2374.0,Normal Day,98
2025-03-21,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,2817.0,Normal Day,86
2025-03-22,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,2506.0,Normal Day,114
2025-03-23,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3593.0,Normal Day,105
2025-03-24,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,1847.0,Normal Day,111
2025-03-25,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3412.0,Holi,117
2025-03-26,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3674.0,Normal Day,103
2025-03-27,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,2131.0,Normal Day,89
2025-03-28,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,1591.0,Normal Day,100
2025-03-29,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3915.0,Normal Day,103
2025-03-30,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,4311.0,Normal Day,107
2025-03-31,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,4939.0,Normal Day,106
2025-04-01,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3136.0,Normal Day,77
2025-04-02,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,1437.0,Normal Day,79
2025-04-03,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,2492.0,Normal Day,90
2025-04-04,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3894.0,Normal Day,92
2025-04-05,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3219.0,Normal Day,97
2025-04-06,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,2621.0,Normal Day,105
2025-04-07,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,4250.0,Normal Day,95
2025-04-08,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3734.0,Normal Day,98
2025-04-09,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,1697.0,Normal Day,106
2025-04-10,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,4568.0,Normal Day,90
2025-04-11,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3053.0,Normal Day,108
2025-04-12,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,2371.0,Normal Day,104
2025-04-13,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3321.0,Normal Day,109
2025-04-14,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3004.0,Normal Day,88
2025-04-15,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,4622.0,Normal Day,97
2025-04-16,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,2005.0,Normal Day,90
2025-04-17,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,4744.0,Normal Day,91
2025-04-18,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,2747.0,Normal Day,80
2025-04-19,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,1477.0,Normal Day,102
2025-04-20,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,4420.0,Normal Day,116
2025-04-21,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,2000.0,Normal Day,98
2025-04-22,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,4171.0,Normal Day,94
2025-04-23,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,1817.0,Normal Day,106
2025-04-24,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,2617.0,Normal Day,98
2025-04-25,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,1238.0,Normal Day,106
2025-04-26,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,1656.0,Normal Day,109
2025-04-27,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,4831.0,Normal Day,111
2025-04-28,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3204.0,Normal Day,108
2025-04-29,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,4712.0,Normal Day,90
2025-04-30,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,2570.0,Normal Day,96
2025-05-01,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,2589.0,Wedding Season,111
2025-05-02,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,4288.0,Wedding Season,103
2025-05-03,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,4116.0,Wedding Season,126
2025-05-04,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,4097.0,Wedding Season,139
2025-05-05,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3454.0,Wedding Season,116
2025-05-06,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,2678.0,Wedding Season,122
2025-05-07,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3169.0,Wedding Season,125
2025-05-08,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,4954.0,Wedding Season,90
2025-05-09,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,4489.0,Wedding Season,94
2025-05-10,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,1351.0,Wedding Season,117
2025-05-11,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3864.0,Wedding Season,120
2025-05-12,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,2580.0,Wedding Season,111
2025-05-13,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,2090.0,Wedding Season,110
2025-05-14,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,4416.0,Wedding Season,115
2025-05-15,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3686.0,Wedding Season,113
2025-05-16,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,1383.0,Wedding Season,92
2025-05-17,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3033.0,Wedding Season,127
2025-05-18,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,1177.0,Wedding Season,125
2025-05-19,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,1881.0,Wedding Season,109
2025-05-20,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,4258.0,Wedding Season,100
2025-05-21,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,1594.0,Wedding Season,106
2025-05-22,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,4791.0,Wedding Season,107
2025-05-23,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3061.0,Wedding Season,94
2025-05-24,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,4953.0,Wedding Season,129
2025-05-25,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3490.0,Wedding Season,131
2025-05-26,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,1789.0,Wedding Season,94
2025-05-27,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,2421.0,Wedding Season,103
2025-05-28,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,1356.0,Wedding Season,107
2025-05-29,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,4954.0,Wedding Season,93
2025-05-30,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,4594.0,Wedding Season,107
2025-05-31,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,1394.0,Wedding Season,112
2025-06-01,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,1267.0,Wedding Season,124
2025-06-02,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,1886.0,Wedding Season,109
2025-06-03,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,1287.0,Wedding Season,82
2025-06-04,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,4008.0,Wedding Season,110
2025-06-05,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,2238.0,Wedding Season,106
2025-06-06,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,1723.0,Wedding Season,112
2025-06-07,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,1893.0,Wedding Season,126
2025-06-08,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,2862.0,Wedding Season,146
2025-06-09,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3750.0,Wedding Season,117
2025-06-10,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,1939.0,Wedding Season,84
2025-06-11,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,2287.0,Wedding Season,87
2025-06-12,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3639.0,Wedding Season,108
2025-06-13,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,1127.0,Wedding Season,108
2025-06-14,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,2107.0,Wedding Season,113
2025-06-15,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,1788.0,Wedding Season,139
2025-06-16,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,1769.0,Wedding Season,106
2025-06-17,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,4846.0,Wedding Season,109
2025-06-18,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,2858.0,Wedding Season,97
2025-06-19,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,1424.0,Wedding Season,109
2025-06-20,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3899.0,Wedding Season,125
2025-06-21,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,4487.0,Wedding Season,127
2025-06-22,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,4841.0,Wedding Season,136
2025-06-23,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,1756.0,Wedding Season,98
2025-06-24,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3440.0,Wedding Season,100
2025-06-25,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,2077.0,Wedding Season,104
2025-06-26,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3801.0,Wedding Season,108
2025-06-27,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3467.0,Wedding Season,93
2025-06-28,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3680.0,Wedding Season,128
2025-06-29,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,4929.0,Wedding Season,147
2025-06-30,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3403.0,Wedding Season,91
2025-07-01,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,2500.0,Normal Day,140
2025-07-02,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,4473.0,Normal Day,140
2025-07-03,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,4959.0,Normal Day,141
2025-07-04,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,4047.0,Normal Day,131
2025-07-05,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,1264.0,Normal Day,168
2025-07-06,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3906.0,Normal Day,188
2025-07-07,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,1769.0,Normal Day,129
2025-07-08,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,2086.0,Normal Day,146
2025-07-09,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,1268.0,Normal Day,127
2025-07-10,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,1025.0,Normal Day,118
2025-07-11,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,1096.0,Normal Day,127
2025-07-12,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,4194.0,Normal Day,174
2025-07-13,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,1194.0,Normal Day,195
2025-07-14,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,2879.0,Normal Day,138
2025-07-15,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,1696.0,Normal Day,132
2025-07-16,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,1608.0,Normal Day,132
2025-07-17,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3268.0,Normal Day,149
2025-07-18,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,1177.0,Normal Day,136
2025-07-19,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,4180.0,Normal Day,154
2025-07-20,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3612.0,Normal Day,169
2025-07-21,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,2010.0,Normal Day,137
2025-07-22,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,4349.0,Normal Day,130
2025-07-23,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3778.0,Normal Day,138
2025-07-24,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,2891.0,Normal Day,132
2025-07-25,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3854.0,Normal Day,142
2025-07-26,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3991.0,Normal Day,148
2025-07-27,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3143.0,Normal Day,174
2025-07-28,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,2448.0,Normal Day,143
2025-07-29,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,2919.0,Normal Day,135
2025-07-30,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,2337.0,Normal Day,142
2025-07-31,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,2616.0,Normal Day,139
2025-08-01,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3542.0,Normal Day,121
2025-08-02,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,1655.0,Normal Day,171
2025-08-03,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,2020.0,Normal Day,159
2025-08-04,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,4239.0,Normal Day,149
2025-08-05,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,4038.0,Normal Day,150
2025-08-06,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3150.0,Normal Day,150
2025-08-07,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,2595.0,Normal Day,126
2025-08-08,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,1869.0,Normal Day,145
2025-08-09,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,1515.0,Normal Day,144
2025-08-10,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3232.0,Normal Day,160
2025-08-11,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,2214.0,Normal Day,140
2025-08-12,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,1685.0,Normal Day,132
2025-08-13,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,263,2232.0,National Sale,330
2025-08-14,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,263,4968.0,National Sale,331
2025-08-15,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,263,5090.0,National Sale,358
2025-08-16,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,2322.0,Normal Day,162
2025-08-17,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3204.0,Normal Day,155
2025-08-18,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3725.0,Normal Day,131
2025-08-19,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,1247.0,Raksha Bandhan,179
2025-08-20,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3601.0,Normal Day,145
2025-08-21,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,4038.0,Normal Day,152
2025-08-22,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,1676.0,Normal Day,138
2025-08-23,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3998.0,Normal Day,169
2025-08-24,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3075.0,Normal Day,183
2025-08-25,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,2110.0,Normal Day,137
2025-08-26,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3533.0,Normal Day,124
2025-08-27,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3554.0,Normal Day,150
2025-08-28,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,1459.0,Normal Day,127
2025-08-29,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,2405.0,Normal Day,131
2025-08-30,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,1065.0,Normal Day,144
2025-08-31,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3380.0,Normal Day,163
2025-09-01,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,1539.0,Normal Day,156
2025-09-02,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,1187.0,Normal Day,145
2025-09-03,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,2231.0,Normal Day,130
2025-09-04,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,4659.0,Normal Day,136
2025-09-05,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,1292.0,Normal Day,130
2025-09-06,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3338.0,Normal Day,168
2025-09-07,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3511.0,Normal Day,152
2025-09-08,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,1631.0,Normal Day,138
2025-09-09,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3497.0,Normal Day,139
2025-09-10,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,1774.0,Normal Day,122
2025-09-11,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,2973.0,Normal Day,134
2025-09-12,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3919.0,Normal Day,122
2025-09-13,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,1978.0,Normal Day,166
2025-09-14,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,2774.0,Normal Day,169
2025-09-15,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3369.0,Normal Day,153
2025-09-16,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,4707.0,Normal Day,141
2025-09-17,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,2191.0,Normal Day,129
2025-09-18,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3979.0,Normal Day,129
2025-09-19,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3912.0,Normal Day,149
2025-09-20,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3503.0,Normal Day,166
2025-09-21,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3735.0,Normal Day,181
2025-09-22,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3569.0,Normal Day,135
2025-09-23,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3309.0,Normal Day,130
2025-09-24,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,2503.0,Normal Day,134
2025-09-25,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,1483.0,Normal Day,145
2025-09-26,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,1481.0,Normal Day,137
2025-09-27,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,4171.0,Normal Day,160
2025-09-28,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,4372.0,Normal Day,177
2025-09-29,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3322.0,Normal Day,121
2025-09-30,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,4161.0,Normal Day,145
2025-10-01,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,263,8300.0,National Sale,226
2025-10-02,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,263,7078.0,National Sale,226
2025-10-03,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,263,7074.0,National Sale,237
2025-10-04,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3921.0,Normal Day,107
2025-10-05,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,4960.0,Normal Day,122
2025-10-06,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3105.0,Normal Day,86
2025-10-07,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3909.0,Normal Day,100
2025-10-08,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,2921.0,Normal Day,101
2025-10-09,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,1938.0,Normal Day,95
2025-10-10,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,2983.0,Normal Day,87
2025-10-11,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,1194.0,Normal Day,112
2025-10-12,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,1532.0,Normal Day,103
2025-10-13,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,4939.0,Normal Day,102
2025-10-14,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3373.0,Normal Day,94
2025-10-15,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,2951.0,Normal Day,100
2025-10-16,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,4379.0,Normal Day,89
2025-10-17,H&S Anti-Hairfall (340ml),Head & Shoulders,Monsoon,310,3252.0,Normal Day,101
